	DSInum	term_freq	word
1377	31	0	obamacare
1378	31	0	party
1379	31	0	power
1380	31	0	presidency
1381	31	0	president
1382	31	0	presidentElect
1383	31	0	regulation
1384	31	0	republican
1385	31	0	republicanLawmakers
1386	31	0	republicanLeaders
1387	31	0	restriction
1388	31	0	russia
1389	31	0	russian
1390	31	0	sanction
1391	31	1	secretary
1392	31	0	taxBreak
1393	31	0	terrorist
1394	31	0	transitionStaff
1395	31	0	transPacificPartnership
1396	31	0	tweet
1397	31	0	twitter
1398	31	0	vladimirPutin
1399	31	0	vote
1400	31	0	voter
1401	31	1	wall
1402	31	0	war
1403	31	1	washington
1404	31	0	whiteHouse
1405	31	0	hiring
1406	31	0	freeze
1407	31	0	job
1408	31	0	order
1409	31	0	uncertainty
1410	31	0	work
1411	31	0	Freedom
1412	31	0	Caucus
1413	31	0	Gerrymander
1414	31	2	House
1415	31	0	of
1416	31	0	Reresentatives
1417	31	1	jobs
1418	31	0	executive
1419	31	0	order
1420	31	0	Internet
1421	31	0	Service
1422	31	0	Provider
1423	31	0	Internet
1424	31	0	User
1425	31	0	Sensitive
1426	31	0	Information
1427	31	0	Internet
1428	31	0	History
1429	31	0	Federal
1430	31	0	Communications
1431	31	0	Commission
1432	31	0	FCC
1433	31	0	rules
1434	31	0	Advertiser
1435	31	0	Health
1436	31	0	Information
1437	31	0	Advocates
1438	31	0	Virtual
1439	31	0	Private
1440	31	0	Network
1441	31	0	Consumer
1442	31	0	Permission
1443	31	0	coal
1444	31	0	miners
1445	31	0	environmental
1446	31	0	regulation
1447	31	0	certain
1448	31	0	Middle-Eastern
1449	31	2	countries
1450	31	0	emergency
1451	31	0	stay
1452	31	0	our
1453	31	1	country
1454	31	0	refugees
1455	31	0	Travel
1456	31	0	ban
1457	31	4	Japan
1458	31	5	Navarro
1459	31	20	trade
1460	31	6	deficit
1461	31	0	trading
1462	31	1	partners
1463	31	1	Military
1464	31	0	action
1465	31	0	Missile
1466	31	0	North
1467	31	0	Korea
1468	31	0	nuclear
1469	31	0	testing
1470	31	0	Rex
1471	31	0	Tillerson
1472	31	0	South
1473	31	0	Korea
1474	31	0	threats
1475	31	0	christopher
1476	31	0	steele
1477	31	0	fbi
1478	31	0	kremlin
1479	31	0	election
1480	31	0	involvement
1481	31	0	mickhail
1482	31	0	kulagin
1483	31	0	bankruptcy
1484	31	0	bill
1485	31	0	Healthcare
1486	31	0	reform
1487	31	1	foreign
1488	31	1	country
1489	31	0	lawful
1490	31	0	restriction
1491	31	0	public
1492	31	0	safety
1493	31	0	travel\xca
1494	31	0	United
1495	31	0	States
1496	31	0	American
1497	31	0	Health
1498	31	0	Care
1499	31	0	Act
1500	31	0	deductibles
1501	31	0	premiums
1502	31	0	repeal
1503	31	0	and
1504	31	0	replace
1505	31	0	Ryan
1506	31	0	construction
1507	31	0	cost
1508	31	0	Department
1509	31	0	of
1510	31	0	Homeland
1511	31	1	Security
1512	31	0	U.S
1513	31	1	Mexico
1514	31	0	border
1515	31	0	Community
1516	31	0	Small
1517	31	2	Business
1518	31	0	Small
1519	31	2	Business
1520	31	0	Confidence
1521	31	0	Affordable
1522	31	0	Care
1523	31	0	Act
1524	31	0	Regulations
1525	31	0	Small
1526	31	2	business
1527	31	0	Community
1528	31	0	United
1529	31	0	States
1530	31	1	Economy
1531	31	0	Small
1532	31	2	business
1533	31	0	confidence
1534	31	0	tax
1535	31	0	overhaul
1536	32	1	administration
1537	32	0	americanEnergy
1538	32	2	bank
1539	32	0	barackObama
1540	32	0	border
1541	32	0	bridge
1542	32	7	business
1543	32	0	campaign
1544	32	0	climateChange
1545	32	0	congress
1546	32	0	conservative
1547	32	0	democracy
1548	32	0	democrat
1549	32	0	democraticParty
1550	32	3	economy
1551	32	3	election
1552	32	0	energy
1553	32	0	environment
1554	32	0	government
1555	32	0	hack
1556	32	0	hillaryClinton
1557	32	0	houseRepublican
1558	32	0	immigrant
1559	32	0	immigration
1560	32	0	intelligenceAgency
1561	32	0	keystonePipeline
1562	32	0	lawmaker
1563	32	0	leader
1564	32	0	legislation
1565	32	0	media
1566	32	0	mexico
1567	32	1	money
1568	32	0	moscow
1569	32	0	obamacare
1570	32	0	party
1571	32	0	power
1572	32	0	presidency
1573	32	7	president
1574	32	0	presidentElect
1575	32	0	regulation
1576	32	0	republican
1577	32	0	republicanLawmakers
1578	32	0	republicanLeaders
1579	32	0	restriction
1580	32	0	russia
1581	32	0	russian
1582	32	0	sanction
1583	32	0	secretary
1584	32	0	taxBreak
1585	32	0	terrorist
1586	32	0	transitionStaff
1587	32	0	transPacificPartnership
1588	32	0	tweet
1589	32	0	twitter
1590	32	0	vladimirPutin
1591	32	0	vote
1592	32	0	voter
1593	32	0	wall
1594	32	0	war
1595	32	0	washington
1596	32	0	whiteHouse
1597	32	0	hiring
1598	32	0	freeze
1599	32	0	job
1600	32	0	order
1601	32	0	uncertainty
1602	32	0	work
1603	32	0	Freedom
1604	32	0	Caucus
1605	32	0	Gerrymander
1606	32	0	House
1607	32	0	of
1608	32	0	Reresentatives
1609	32	0	jobs
1610	32	0	executive
1611	32	0	order
1612	32	0	Internet
1613	32	0	Service
1614	32	0	Provider
1615	32	0	Internet
1616	32	0	User
1617	32	0	Sensitive
1618	32	0	Information
1619	32	0	Internet
1620	32	0	History
1621	32	0	Federal
1622	32	0	Communications
1623	32	0	Commission
1624	32	0	FCC
1625	32	1	rules
1626	32	0	Advertiser
1627	32	2	Health
1628	32	0	Information
1629	32	0	Advocates
1630	32	0	Virtual
1631	32	0	Private
1632	32	0	Network
1633	32	0	Consumer
1634	32	0	Permission
1635	32	0	coal
1636	32	0	miners
1637	32	1	environmental
1638	32	0	regulation
1639	32	0	certain
1640	32	0	Middle-Eastern
1641	32	0	countries
1642	32	0	emergency
1643	32	0	stay
1644	32	0	our
1645	32	0	country
1646	32	0	refugees
1647	32	0	Travel
1648	32	0	ban
1649	32	0	Japan
1650	32	0	Navarro
1651	32	1	trade
1652	32	0	deficit
1653	32	0	trading
1654	32	0	partners
1655	32	0	Military
1656	32	0	action
1657	32	0	Missile
1658	32	0	North
1659	32	0	Korea
1660	32	0	nuclear
1661	32	0	testing
1662	32	0	Rex
1663	32	0	Tillerson
1664	32	0	South
1665	32	0	Korea
1666	32	0	threats
1667	32	0	christopher
1668	32	0	steele
1669	32	0	fbi
1670	32	0	kremlin
1671	32	3	election
1672	32	0	involvement
1673	32	0	mickhail
1674	32	0	kulagin
1675	32	0	bankruptcy
1676	32	0	bill
1677	32	0	Healthcare
1678	32	0	reform
1679	32	0	foreign
1680	32	0	country
1681	32	0	lawful
1682	32	0	restriction
1683	32	0	public
1684	32	0	safety
1685	32	0	travel\xca
1686	32	0	United
1687	32	1	States
1688	32	0	American
1689	32	2	Health
1690	32	3	Care
1691	32	1	Act
1692	32	0	deductibles
1693	32	0	premiums
1694	32	1	repeal
1695	32	0	and
1696	32	0	replace
1697	32	0	Ryan
1698	32	0	construction
1699	32	0	cost
1700	32	0	Department
1701	32	0	of
1702	32	0	Homeland
1703	32	0	Security
1704	32	0	U.S
1705	32	0	Mexico
1706	32	0	border
1707	32	1	Community
1708	32	7	Small
1709	32	7	Business
1710	32	7	Small
1711	32	7	Business
1712	32	3	Confidence
1713	32	1	Affordable
1714	32	3	Care
1715	32	1	Act
1716	32	3	Regulations
1717	32	7	Small
1718	32	7	business
1719	32	1	Community
1720	32	0	United
1721	32	1	States
1722	32	3	Economy
1723	32	7	Small
1724	32	7	business
1725	32	3	confidence
1726	32	1	tax
1727	32	1	overhaul
1728	33	2	administration
1729	33	0	americanEnergy
1730	33	0	bank
1731	33	0	barackObama
1732	33	2	border
1733	33	0	bridge
1734	33	0	business
1735	33	2	campaign
1736	33	0	climateChange
1737	33	3	congress
1738	33	0	conservative
1739	33	0	democracy
1740	33	0	democrat
1741	33	0	democraticParty
1742	33	1	economy
1743	33	0	election
1744	33	0	energy
1745	33	0	environment
1746	33	2	government
1747	33	0	hack
1748	33	0	hillaryClinton
1749	33	0	houseRepublican
1750	33	0	immigrant
1751	33	0	immigration
1752	33	0	intelligenceAgency
1753	33	0	keystonePipeline
1754	33	0	lawmaker
1755	33	0	leader
1756	33	0	legislation
1757	33	0	media
1758	33	2	mexico
1759	33	1	money
1760	33	0	moscow
1761	33	0	obamacare
1762	33	1	party
1763	33	4	power
1764	33	0	presidency
1765	33	1	president
1766	33	0	presidentElect
1767	33	0	regulation
1768	33	0	republican
1769	33	0	republicanLawmakers
1770	33	0	republicanLeaders
1771	33	0	restriction
1772	33	0	russia
1773	33	0	russian
1774	33	0	sanction
1775	33	0	secretary
1776	33	0	taxBreak
1777	33	0	terrorist
1778	33	0	transitionStaff
1779	33	0	transPacificPartnership
1780	33	0	tweet
1781	33	0	twitter
1782	33	0	vladimirPutin
1783	33	0	vote
1784	33	0	voter
1785	33	3	wall
1786	33	0	war
1787	33	1	washington
1788	33	0	whiteHouse
1789	33	0	hiring
1790	33	0	freeze
1791	33	0	job
1792	33	0	order
1793	33	0	uncertainty
1794	33	0	work
1795	33	0	Freedom
1796	33	0	Caucus
1797	33	0	Gerrymander
1798	33	1	House
1799	33	0	of
1800	33	0	Reresentatives
1801	33	1	jobs
1802	33	0	executive
1803	33	0	order
1804	33	0	Internet
1805	33	1	Service
1806	33	0	Provider
1807	33	0	Internet
1808	33	0	User
1809	33	0	Sensitive
1810	33	0	Information
1811	33	0	Internet
1812	33	0	History
1813	33	2	Federal
1814	33	0	Communications
1815	33	0	Commission
1816	33	0	FCC
1817	33	0	rules
1818	33	0	Advertiser
1819	33	0	Health
1820	33	0	Information
1821	33	0	Advocates
1822	33	0	Virtual
1823	33	0	Private
1824	33	0	Network
1825	33	0	Consumer
1826	33	0	Permission
1827	33	0	coal
1828	33	0	miners
1829	33	1	environmental
1830	33	0	regulation
1831	33	1	certain
1832	33	0	Middle-Eastern
1833	33	0	countries
1834	33	0	emergency
1835	33	0	stay
1836	33	0	our
1837	33	0	country
1838	33	0	refugees
1839	33	0	Travel
1840	33	0	ban
1841	33	0	Japan
1842	33	0	Navarro
1843	33	0	trade
1844	33	0	deficit
1845	33	0	trading
1846	33	0	partners
1847	33	0	Military
1848	33	0	action
1849	33	0	Missile
1850	33	0	North
1851	33	0	Korea
1852	33	0	nuclear
1853	33	0	testing
1854	33	0	Rex
1855	33	0	Tillerson
1856	33	0	South
1857	33	0	Korea
1858	33	0	threats
1859	33	0	christopher
1860	33	0	steele
1861	33	1	fbi
1862	33	0	kremlin
1863	33	0	election
1864	33	0	involvement
1865	33	0	mickhail
1866	33	0	kulagin
1867	33	0	bankruptcy
1868	33	2	bill
1869	33	0	Healthcare
1870	33	0	reform
1871	33	2	foreign
1872	33	0	country
1873	33	0	lawful
1874	33	0	restriction
1875	33	0	public
1876	33	2	safety
1877	33	0	travel\xca
1878	33	0	United
1879	33	0	States
1880	33	0	American
1881	33	0	Health
1882	33	0	Care
1883	33	0	Act
1884	33	0	deductibles
1885	33	0	premiums
1886	33	0	repeal
1887	33	0	and
1888	33	0	replace
1889	33	0	Ryan
1890	33	0	construction
1891	33	0	cost
1892	33	3	Department
1893	33	0	of
1894	33	1	Homeland
1895	33	3	Security
1896	33	0	U.S
1897	33	2	Mexico
1898	33	2	border
1899	33	1	Community
1900	33	0	Small
1901	33	0	Business
1902	33	0	Small
1903	33	0	Business
1904	33	0	Confidence
1905	33	0	Affordable
1906	33	0	Care
1907	33	0	Act
1908	33	1	Regulations
1909	33	0	Small
1910	33	0	business
1911	33	1	Community
1912	33	0	United
1913	33	0	States
1914	33	1	Economy
1915	33	0	Small
1916	33	0	business
1917	33	0	confidence
1918	33	0	tax
1919	33	0	overhaul
1920	34	1	administration
1921	34	0	americanEnergy
1922	34	0	bank
1923	34	0	barackObama
1924	34	0	border
1925	34	0	bridge
1926	34	0	business
1927	34	0	campaign
1928	34	0	climateChange
1929	34	0	congress
1930	34	0	conservative
1931	34	0	democracy
1932	34	0	democrat
1933	34	0	democraticParty
1934	34	0	economy
1935	34	0	election
1936	34	0	energy
1937	34	0	environment
1938	34	0	government
1939	34	0	hack
1940	34	0	hillaryClinton
1941	34	0	houseRepublican
1942	34	0	immigrant
1943	34	1	immigration
1944	34	0	intelligenceAgency
1945	34	0	keystonePipeline
1946	34	0	lawmaker
1947	34	1	leader
1948	34	0	legislation
1949	34	0	media
1950	34	0	mexico
1951	34	0	money
1952	34	0	moscow
1953	34	0	obamacare
1954	34	0	party
1955	34	0	power
1956	34	0	presidency
1957	34	6	president
1958	34	0	presidentElect
1959	34	0	regulation
1960	34	0	republican
1961	34	0	republicanLawmakers
1962	34	0	republicanLeaders
1963	34	0	restriction
1964	34	0	russia
1965	34	0	russian
1966	34	0	sanction
1967	34	1	secretary
1968	34	0	taxBreak
1969	34	0	terrorist
1970	34	0	transitionStaff
1971	34	0	transPacificPartnership
1972	34	0	tweet
1973	34	2	twitter
1974	34	0	vladimirPutin
1975	34	0	vote
1976	34	0	voter
1977	34	0	wall
1978	34	0	war
1979	34	1	washington
1980	34	0	whiteHouse
1981	34	0	hiring
1982	34	0	freeze
1983	34	0	job
1984	34	5	order
1985	34	0	uncertainty
1986	34	0	work
1987	34	0	Freedom
1988	34	0	Caucus
1989	34	0	Gerrymander
1990	34	1	House
1991	34	0	of
1992	34	0	Reresentatives
1993	34	0	jobs
1994	34	2	executive
1995	34	5	order
1996	34	0	Internet
1997	34	0	Service
1998	34	0	Provider
1999	34	0	Internet
2000	34	0	User
2001	34	0	Sensitive
2002	34	0	Information
2003	34	0	Internet
2004	34	0	History
2005	34	1	Federal
2006	34	0	Communications
2007	34	0	Commission
2008	34	0	FCC
2009	34	0	rules
2010	34	0	Advertiser
2011	34	0	Health
2012	34	0	Information
2013	34	0	Advocates
2014	34	0	Virtual
2015	34	0	Private
2016	34	0	Network
2017	34	0	Consumer
2018	34	0	Permission
2019	34	0	coal
2020	34	0	miners
2021	34	0	environmental
2022	34	0	regulation
2023	34	0	certain
2024	34	0	Middle-Eastern
2025	34	2	countries
2026	34	1	emergency
2027	34	2	stay
2028	34	0	our
2029	34	2	country
2030	34	1	refugees
2031	34	2	Travel
2032	34	4	ban
2033	34	0	Japan
2034	34	0	Navarro
2035	34	0	trade
2036	34	0	deficit
2037	34	0	trading
2038	34	0	partners
2039	34	0	Military
2040	34	0	action
2041	34	0	Missile
2042	34	0	North
2043	34	0	Korea
2044	34	0	nuclear
2045	34	0	testing
2046	34	0	Rex
2047	34	0	Tillerson
2048	34	0	South
2049	34	0	Korea
2050	34	0	threats
2051	34	0	christopher
2052	34	0	steele
2053	34	0	fbi
2054	34	0	kremlin
2055	34	0	election
2056	34	0	involvement
2057	34	0	mickhail
2058	34	0	kulagin
2059	34	0	bankruptcy
2060	34	0	bill
2061	34	0	Healthcare
2062	34	0	reform
2063	34	0	foreign
2064	34	2	country
2065	34	0	lawful
2066	34	0	restriction
2067	34	0	public
2068	34	0	safety
2069	34	0	travel\xca
2070	34	0	United
2071	34	0	States
2072	34	0	American
2073	34	0	Health
2074	34	0	Care
2075	34	0	Act
2076	34	0	deductibles
2077	34	0	premiums
2078	34	0	repeal
2079	34	0	and
2080	34	0	replace
2081	34	0	Ryan
2082	34	0	construction
2083	34	0	cost
2084	34	1	Department
2085	34	0	of
2086	34	1	Homeland
2087	34	1	Security
2088	34	0	U.S
2089	34	0	Mexico
2090	34	0	border
2091	34	0	Community
2092	34	0	Small
2093	34	0	Business
2094	34	0	Small
2095	34	0	Business
2096	34	0	Confidence
2097	34	0	Affordable
2098	34	0	Care
2099	34	0	Act
2100	34	0	Regulations
2101	34	0	Small
2102	34	0	business
2103	34	0	Community
2104	34	0	United
2105	34	0	States
2106	34	0	Economy
2107	34	0	Small
2108	34	0	business
2109	34	0	confidence
2110	34	0	tax
2111	34	0	overhaul
2112	36	0	administration
2113	36	0	americanEnergy
2114	36	0	bank
2115	36	0	barackObama
2116	36	0	border
2117	36	0	bridge
2118	36	0	business
2119	36	0	campaign
2120	36	0	climateChange
2121	36	0	congress
2122	36	0	conservative
2123	36	0	democracy
2124	36	0	democrat
2125	36	0	democraticParty
2126	36	0	economy
2127	36	0	election
2128	36	0	energy
2129	36	0	environment
2130	36	2	government
2131	36	0	hack
2132	36	0	hillaryClinton
2133	36	0	houseRepublican
2134	36	0	immigrant
2135	36	0	immigration
2136	36	0	intelligenceAgency
2137	36	0	keystonePipeline
2138	36	0	lawmaker
2139	36	0	leader
2140	36	0	legislation
2141	36	0	media
2142	36	0	mexico
2143	36	0	money
2144	36	0	moscow
2145	36	0	obamacare
2146	36	0	party
2147	36	0	power
2148	36	0	presidency
2149	36	2	president
2150	36	0	presidentElect
2151	36	0	regulation
2152	36	0	republican
2153	36	0	republicanLawmakers
2154	36	0	republicanLeaders
2155	36	0	restriction
2156	36	0	russia
2157	36	0	russian
2158	36	0	sanction
2159	36	1	secretary
2160	36	0	taxBreak
2161	36	0	terrorist
2162	36	0	transitionStaff
2163	36	0	transPacificPartnership
2164	36	0	tweet
2165	36	0	twitter
2166	36	0	vladimirPutin
2167	36	0	vote
2168	36	0	voter
2169	36	0	wall
2170	36	0	war
2171	36	0	washington
2172	36	0	whiteHouse
2173	36	0	hiring
2174	36	0	freeze
2175	36	6	job
2176	36	4	order
2177	36	1	uncertainty
2178	36	1	work
2179	36	0	Freedom
2180	36	0	Caucus
2181	36	0	Gerrymander
2182	36	1	House
2183	36	0	of
2184	36	0	Reresentatives
2185	36	0	jobs
2186	36	0	executive
2187	36	4	order
2188	36	0	Internet
2189	36	1	Service
2190	36	0	Provider
2191	36	0	Internet
2192	36	0	User
2193	36	0	Sensitive
2194	36	0	Information
2195	36	0	Internet
2196	36	0	History
2197	36	4	Federal
2198	36	0	Communications
2199	36	0	Commission
2200	36	0	FCC
2201	36	0	rules
2202	36	0	Advertiser
2203	36	1	Health
2204	36	0	Information
2205	36	0	Advocates
2206	36	0	Virtual
2207	36	0	Private
2208	36	0	Network
2209	36	0	Consumer
2210	36	0	Permission
2211	36	0	coal
2212	36	0	miners
2213	36	0	environmental
2214	36	0	regulation
2215	36	0	certain
2216	36	0	Middle-Eastern
2217	36	0	countries
2218	36	0	emergency
2219	36	0	stay
2220	36	0	our
2221	36	0	country
2222	36	0	refugees
2223	36	0	Travel
2224	36	0	ban
2225	36	0	Japan
2226	36	0	Navarro
2227	36	0	trade
2228	36	0	deficit
2229	36	0	trading
2230	36	0	partners
2231	36	0	Military
2232	36	0	action
2233	36	0	Missile
2234	36	0	North
2235	36	0	Korea
2236	36	0	nuclear
2237	36	0	testing
2238	36	0	Rex
2239	36	0	Tillerson
2240	36	0	South
2241	36	0	Korea
2242	36	0	threats
2243	36	0	christopher
2244	36	0	steele
2245	36	0	fbi
2246	36	0	kremlin
2247	36	0	election
2248	36	0	involvement
2249	36	0	mickhail
2250	36	0	kulagin
2251	36	0	bankruptcy
2252	36	0	bill
2253	36	0	Healthcare
2254	36	0	reform
2255	36	0	foreign
2256	36	0	country
2257	36	0	lawful
2258	36	0	restriction
2259	36	0	public
2260	36	0	safety
2261	36	0	travel\xca
2262	36	0	United
2263	36	1	States
2264	36	0	American
2265	36	1	Health
2266	36	0	Care
2267	36	0	Act
2268	36	0	deductibles
2269	36	0	premiums
2270	36	0	repeal
2271	36	0	and
2272	36	0	replace
2273	36	0	Ryan
2274	36	0	construction
2275	36	0	cost
2276	36	0	Department
2277	36	0	of
2278	36	0	Homeland
2279	36	0	Security
2280	36	0	U.S
2281	36	0	Mexico
2282	36	0	border
2283	36	0	Community
2284	36	0	Small
2285	36	0	Business
2286	36	0	Small
2287	36	0	Business
2288	36	0	Confidence
2289	36	0	Affordable
2290	36	0	Care
2291	36	0	Act
2292	36	0	Regulations
2293	36	0	Small
2294	36	0	business
2295	36	0	Community
2296	36	0	United
2297	36	1	States
2298	36	0	Economy
2299	36	0	Small
2300	36	0	business
2301	36	0	confidence
2302	36	0	tax
2303	36	0	overhaul
2304	39	0	administration
2305	39	0	americanEnergy
2306	39	0	bank
2307	39	0	barackObama
2308	39	0	border
2309	39	0	bridge
2310	39	0	business
2311	39	0	campaign
2312	39	0	climateChange
2313	39	0	congress
2314	39	1	conservative
2315	39	0	democracy
2316	39	0	democrat
2317	39	0	democraticParty
2318	39	0	economy
2319	39	0	election
2320	39	0	energy
2321	39	0	environment
2322	39	0	government
2323	39	0	hack
2324	39	0	hillaryClinton
2325	39	0	houseRepublican
2326	39	0	immigrant
2327	39	0	immigration
2328	39	0	intelligenceAgency
2329	39	0	keystonePipeline
2330	39	0	lawmaker
2331	39	2	leader
2332	39	0	legislation
2333	39	0	media
2334	39	0	mexico
2335	39	0	money
2336	39	0	moscow
2337	39	0	obamacare
2338	39	0	party
2339	39	0	power
2340	39	0	presidency
2341	39	1	president
2342	39	0	presidentElect
2343	39	0	regulation
2344	39	3	republican
2345	39	0	republicanLawmakers
2346	39	0	republicanLeaders
2347	39	0	restriction
2348	39	0	russia
2349	39	0	russian
2350	39	0	sanction
2351	39	0	secretary
2352	39	0	taxBreak
2353	39	0	terrorist
2354	39	0	transitionStaff
2355	39	0	transPacificPartnership
2356	39	0	tweet
2357	39	0	twitter
2358	39	0	vladimirPutin
2359	39	2	vote
2360	39	0	voter
2361	39	0	wall
2362	39	0	war
2363	39	0	washington
2364	39	0	whiteHouse
2365	39	0	hiring
2366	39	0	freeze
2367	39	0	job
2368	39	0	order
2369	39	0	uncertainty
2370	39	0	work
2371	39	0	Freedom
2372	39	1	Caucus
2373	39	0	Gerrymander
2374	39	0	House
2375	39	0	of
2376	39	0	Reresentatives
2377	39	0	jobs
2378	39	1	executive
2379	39	0	order
2380	39	0	Internet
2381	39	0	Service
2382	39	0	Provider
2383	39	0	Internet
2384	39	0	User
2385	39	0	Sensitive
2386	39	0	Information
2387	39	0	Internet
2388	39	0	History
2389	39	1	Federal
2390	39	0	Communications
2391	39	0	Commission
2392	39	0	FCC
2393	39	3	rules
2394	39	0	Advertiser
2395	39	0	Health
2396	39	0	Information
2397	39	0	Advocates
2398	39	0	Virtual
2399	39	0	Private
2400	39	0	Network
2401	39	0	Consumer
2402	39	0	Permission
2403	39	0	coal
2404	39	0	miners
2405	39	0	environmental
2406	39	0	regulation
2407	39	0	certain
2408	39	0	Middle-Eastern
2409	39	0	countries
2410	39	0	emergency
2411	39	0	stay
2412	39	0	our
2413	39	0	country
2414	39	0	refugees
2415	39	0	Travel
2416	39	0	ban
2417	39	0	Japan
2418	39	0	Navarro
2419	39	0	trade
2420	39	0	deficit
2421	39	0	trading
2422	39	0	partners
2423	39	0	Military
2424	39	0	action
2425	39	0	Missile
2426	39	0	North
2427	39	0	Korea
2428	39	0	nuclear
2429	39	0	testing
2430	39	0	Rex
2431	39	0	Tillerson
2432	39	0	South
2433	39	0	Korea
2434	39	0	threats
2435	39	0	christopher
2436	39	0	steele
2437	39	0	fbi
2438	39	0	kremlin
2439	39	0	election
2440	39	0	involvement
2441	39	0	mickhail
2442	39	0	kulagin
2443	39	0	bankruptcy
2444	39	1	bill
2445	39	0	Healthcare
2446	39	0	reform
2447	39	0	foreign
2448	39	0	country
2449	39	0	lawful
2450	39	0	restriction
2451	39	0	public
2452	39	0	safety
2453	39	0	travel\xca
2454	39	0	United
2455	39	0	States
2456	39	0	American
2457	39	0	Health
2458	39	0	Care
2459	39	0	Act
2460	39	0	deductibles
2461	39	0	premiums
2462	39	0	repeal
2463	39	0	and
2464	39	0	replace
2465	39	0	Ryan
2466	39	0	construction
2467	39	0	cost
2468	39	0	Department
2469	39	0	of
2470	39	0	Homeland
2471	39	0	Security
2472	39	0	U.S
2473	39	0	Mexico
2474	39	0	border
2475	39	0	Community
2476	39	0	Small
2477	39	0	Business
2478	39	0	Small
2479	39	0	Business
2480	39	0	Confidence
2481	39	0	Affordable
2482	39	0	Care
2483	39	0	Act
2484	39	0	Regulations
2485	39	0	Small
2486	39	0	business
2487	39	0	Community
2488	39	0	United
2489	39	0	States
2490	39	0	Economy
2491	39	0	Small
2492	39	0	business
2493	39	0	confidence
2494	39	0	tax
2495	39	0	overhaul
